,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,Day,Date,Time
0,946685371,0.0,0.0,0.0,23.12,58.83,98354.7,615.0,0,0, Sun, 00/01/01, 00:09:31 
1,946685448,0.0,0.0,0.0,23.01,58.56,98354.12,609.0,0,1, Sun, 00/01/01, 00:10:48 
2,946685526,0.0,0.0,0.0,22.87,58.6,98351.9,597.0,0,2, Sun, 00/01/01, 00:12:06 
3,946685604,0.0,0.0,0.0,22.75,58.61,98345.1,599.0,0,3, Sun, 00/01/01, 00:13:24 
4,946685682,0.0,0.0,0.0,22.64,58.9,98344.24,575.0,0,4, Sun, 00/01/01, 00:14:42 
5,946685760,0.0,0.0,0.0,22.54,58.83,98337.7,591.0,0,5, Sun, 00/01/01, 00:16:00 
6,946685838,0.0,0.0,0.0,22.45,59.07,98337.89,579.0,0,6, Sun, 00/01/01, 00:17:18 
7,946685916,0.0,0.0,0.0,22.35,58.57,98329.74,568.0,0,7, Sun, 00/01/01, 00:18:36 
8,946685994,0.0,0.0,0.0,22.27,59.0,98332.94,558.0,0,8, Sun, 00/01/01, 00:19:54 
9,946686072,0.0,0.0,0.0,22.2,58.93,98327.75,572.0,0,9, Sun, 00/01/01, 00:21:12 
10,946686150,0.0,0.0,0.0,22.14,58.94,98321.51,558.0,0,10, Sun, 00/01/01, 00:22:30 
11,946686228,0.0,0.0,0.0,22.09,58.75,98325.26,562.0,0,11, Sun, 00/01/01, 00:23:48 
12,946686306,0.0,0.0,0.0,22.02,58.77,98315.5,512.0,0,12, Sun, 00/01/01, 00:25:06 
13,946686384,0.0,0.0,0.0,21.95,59.34,98315.72,528.0,0,13, Sun, 00/01/01, 00:26:24 
14,946686462,0.0,0.0,0.0,21.89,59.55,98310.31,577.0,0,14, Sun, 00/01/01, 00:27:42 
15,946686540,0.0,0.0,0.0,21.85,59.64,98311.08,555.0,0,15, Sun, 00/01/01, 00:29:00 
16,946686618,0.0,0.0,0.0,21.86,59.93,98313.78,567.0,0,16, Sun, 00/01/01, 00:30:18 
17,946686696,0.0,0.0,0.0,21.86,59.78,98308.38,569.0,0,17, Sun, 00/01/01, 00:31:36 
18,946686774,0.0,0.0,0.0,21.86,59.83,98309.44,545.0,1,18, Sun, 00/01/01, 00:32:54 
19,946686852,0.0,0.0,0.0,21.84,59.74,98305.92,568.0,1,19, Sun, 00/01/01, 00:34:12 
20,946686930,0.0,0.0,0.0,21.82,59.61,98302.44,568.0,2,20, Sun, 00/01/01, 00:35:30 
21,946687008,0.0,0.0,0.0,21.8,59.41,98301.87,535.0,2,21, Sun, 00/01/01, 00:36:48 
22,946687086,0.0,0.0,0.0,21.8,59.16,98295.63,561.0,2,22, Sun, 00/01/01, 00:38:06 
23,946687164,0.0,0.0,0.0,21.79,59.47,98295.07,552.0,3,23, Sun, 00/01/01, 00:39:24 
24,946687242,0.0,0.0,0.0,21.78,59.83,98289.12,524.0,3,24, Sun, 00/01/01, 00:40:42 
25,946687320,0.0,0.0,0.0,21.76,60.33,98279.39,524.0,3,25, Sun, 00/01/01, 00:42:00 
26,946687398,0.0,0.0,0.0,21.78,60.54,98274.81,448.0,4,26, Sun, 00/01/01, 00:43:18 
27,946687476,0.0,0.0,0.0,21.77,60.67,98275.64,482.0,4,27, Sun, 00/01/01, 00:44:36 
28,946687554,0.0,0.0,0.0,21.78,60.88,98272.67,482.0,4,28, Sun, 00/01/01, 00:45:54 
29,946687632,0.0,0.0,0.0,21.79,61.03,98271.62,488.0,5,29, Sun, 00/01/01, 00:47:12 
30,946687710,0.0,0.0,0.0,21.79,61.28,98278.38,512.0,5,30, Sun, 00/01/01, 00:48:30 
31,946687789,0.0,0.0,0.0,21.81,61.46,98272.2,191.0,5,31, Sun, 00/01/01, 00:49:49 
32,946687868,0.0,0.0,0.0,21.86,61.55,98264.39,220.0,5,32, Sun, 00/01/01, 00:51:08 
33,946687947,0.0,0.0,0.0,21.97,61.3,98259.34,238.0,6,33, Sun, 00/01/01, 00:52:27 
34,946688026,0.0,0.0,0.0,22.09,60.78,98260.21,235.0,6,34, Sun, 00/01/01, 00:53:46 
35,946688105,0.0,0.0,0.0,22.2,60.42,98245.15,219.0,6,35, Sun, 00/01/01, 00:55:05 
36,946688184,0.0,0.0,0.0,22.26,60.2,98237.37,226.0,7,36, Sun, 00/01/01, 00:56:24 
37,946688263,0.0,0.0,0.0,22.31,60.03,98240.07,223.0,7,37, Sun, 00/01/01, 00:57:43 
38,946688342,0.0,0.0,0.0,22.37,60.04,98238.2,229.0,7,38, Sun, 00/01/01, 00:59:02 
39,946688421,0.0,0.0,0.0,22.42,59.71,98224.18,235.0,8,39, Sun, 00/01/01, 01:00:21 
40,946688500,0.0,0.0,0.0,22.43,59.78,98222.84,269.0,8,40, Sun, 00/01/01, 01:01:40 
41,946688579,0.0,0.0,0.0,22.45,59.95,98219.87,277.0,8,41, Sun, 00/01/01, 01:02:59 
42,946688658,0.0,0.0,0.0,22.5,59.83,98214.5,265.0,8,42, Sun, 00/01/01, 01:04:18 
43,946688737,0.0,0.0,0.0,22.51,59.73,98212.34,299.0,9,43, Sun, 00/01/01, 01:05:37 
44,946688816,0.0,0.0,0.0,22.53,59.94,98203.97,284.0,9,44, Sun, 00/01/01, 01:06:56 
45,946688895,0.0,0.0,0.0,22.56,60.25,98205.32,284.0,9,45, Sun, 00/01/01, 01:08:15 
46,946688974,0.0,0.0,0.0,22.61,60.26,98200.78,298.0,10,46, Sun, 00/01/01, 01:09:34 
47,946689053,0.0,0.0,0.0,22.63,60.25,98191.06,211.0,10,47, Sun, 00/01/01, 01:10:53 
48,946689132,0.0,0.0,0.0,22.65,60.33,98193.49,233.0,11,48, Sun, 00/01/01, 01:12:12 
49,946689211,0.0,0.0,0.0,22.71,60.09,98188.37,221.0,12,49, Sun, 00/01/01, 01:13:31 
50,946689290,0.0,0.0,0.0,22.72,59.41,98182.42,214.0,13,50, Sun, 00/01/01, 01:14:50 
51,946689369,0.0,0.0,0.0,22.7,59.01,98189.99,222.0,13,51, Sun, 00/01/01, 01:16:09 
52,946689448,0.0,0.0,0.0,22.68,58.45,98179.74,193.0,13,52, Sun, 00/01/01, 01:17:28 
53,946689527,0.0,0.0,0.0,22.64,58.23,98180.25,199.0,13,53, Sun, 00/01/01, 01:18:47 
54,946689606,0.0,0.0,0.0,22.62,57.7,98180.77,189.0,14,54, Sun, 00/01/01, 01:20:06 
55,946689685,0.0,0.0,0.0,22.57,57.53,98174.28,191.0,14,55, Sun, 00/01/01, 01:21:25 
56,946689764,0.0,0.0,0.0,22.54,57.7,98171.28,181.0,14,56, Sun, 00/01/01, 01:22:44 
57,946689843,0.0,0.0,0.0,22.5,57.47,98159.39,193.0,14,57, Sun, 00/01/01, 01:24:03 
58,946689922,0.0,0.0,0.0,22.47,57.52,98168.82,185.0,14,58, Sun, 00/01/01, 01:25:22 
59,946690001,0.0,0.0,0.0,22.47,57.38,98169.92,189.0,14,59, Sun, 00/01/01, 01:26:41 
60,946690080,0.0,0.0,0.0,22.45,57.37,98167.22,180.0,14,60, Sun, 00/01/01, 01:28:00 
61,946690159,0.0,0.0,0.0,22.45,57.06,98161.79,178.0,14,61, Sun, 00/01/01, 01:29:19 
62,946690238,0.0,0.0,0.0,22.44,57.22,98156.39,214.0,15,62, Sun, 00/01/01, 01:30:38 
63,946690317,0.0,0.0,0.0,22.38,57.19,98152.6,203.0,15,63, Sun, 00/01/01, 01:31:57 
64,946690396,0.0,0.0,0.0,22.32,57.41,98151.78,165.0,15,64, Sun, 00/01/01, 01:33:16 
65,946690475,0.0,0.0,0.0,22.26,57.87,98146.62,205.0,15,65, Sun, 00/01/01, 01:34:35 
66,946690554,0.0,0.0,0.0,22.21,57.59,98139.59,262.0,15,66, Sun, 00/01/01, 01:35:54 
67,946690633,0.0,0.0,0.0,22.18,58.21,98135.28,234.0,15,67, Sun, 00/01/01, 01:37:13 
68,946690712,0.0,0.0,0.0,22.17,57.89,98132.04,260.0,15,68, Sun, 00/01/01, 01:38:32 
69,946690791,0.0,0.0,0.0,22.14,57.91,98129.86,271.0,15,69, Sun, 00/01/01, 01:39:51 
70,946690870,0.0,0.0,0.0,22.12,57.68,98131.19,270.0,15,70, Sun, 00/01/01, 01:41:10 
71,946690949,0.0,0.0,0.0,22.07,57.81,98133.62,241.0,15,71, Sun, 00/01/01, 01:42:29 
72,946691028,0.0,0.0,0.0,22.04,58.11,98127.94,250.0,15,72, Sun, 00/01/01, 01:43:48 
73,946691107,0.0,0.0,0.0,21.98,58.2,98127.9,253.0,15,73, Sun, 00/01/01, 01:45:07 
74,946691186,0.0,0.0,0.0,21.95,58.59,98122.24,249.0,15,74, Sun, 00/01/01, 01:46:26 
75,946691265,0.0,0.0,0.0,21.94,58.52,98123.3,221.0,15,75, Sun, 00/01/01, 01:47:45 
76,946691344,0.0,0.0,0.0,21.94,58.38,98124.39,241.0,15,76, Sun, 00/01/01, 01:49:04 
77,946691423,0.0,0.0,0.0,21.9,58.29,98115.75,223.0,15,77, Sun, 00/01/01, 01:50:23 
78,946691502,0.0,0.0,0.0,21.87,58.33,98113.01,195.0,15,78, Sun, 00/01/01, 01:51:42 
79,946691581,0.0,0.0,0.0,21.84,58.28,98119.74,197.0,16,79, Sun, 00/01/01, 01:53:01 
80,946691660,0.0,0.0,0.0,21.8,58.39,98108.64,224.0,16,80, Sun, 00/01/01, 01:54:20 
81,946691739,0.0,0.0,0.0,21.76,58.69,98106.72,176.0,16,81, Sun, 00/01/01, 01:55:39 
82,946691818,0.0,0.0,0.0,21.72,58.64,98109.15,175.0,16,82, Sun, 00/01/01, 01:56:58 
83,946691897,0.0,0.0,0.0,21.7,58.49,98108.6,164.0,16,83, Sun, 00/01/01, 01:58:17 
84,946691976,0.0,0.0,0.0,21.63,58.76,98099.69,171.0,16,84, Sun, 00/01/01, 01:59:36 
85,946692055,0.0,0.0,0.0,21.56,58.72,98103.67,161.0,10,85, Sun, 00/01/01, 02:00:55 
86,946692134,0.0,0.0,0.0,21.47,58.89,98103.62,219.0,16,86, Sun, 00/01/01, 02:02:14 
87,946692213,0.0,0.0,0.0,21.43,58.57,98104.43,231.0,17,87, Sun, 00/01/01, 02:03:33 
88,946692292,0.0,0.0,0.0,21.37,58.39,98096.56,226.0,17,88, Sun, 00/01/01, 02:04:52 
89,946692371,0.0,0.0,0.0,21.29,57.9,98087.06,222.0,17,89, Sun, 00/01/01, 02:06:11 
90,946692450,0.0,0.0,0.0,21.21,59.34,98087.55,444.0,17,90, Sun, 00/01/01, 02:07:30 
91,946692529,0.0,0.0,0.0,21.27,60.62,98084.64,548.0,17,91, Sun, 00/01/01, 02:08:49 
92,946692608,0.0,0.0,0.0,21.43,60.86,98085.55,536.0,17,92, Sun, 00/01/01, 02:10:08 
93,946692687,0.0,0.0,0.0,21.59,61.1,98091.55,583.0,17,93, Sun, 00/01/01, 02:11:27 
94,946692766,0.0,0.0,0.0,21.78,61.57,98082.99,535.0,17,94, Sun, 00/01/01, 02:12:46 
95,946692845,0.0,0.0,0.0,21.95,62.0,98080.67,509.0,18,95, Sun, 00/01/01, 02:14:05 
96,946692924,0.0,0.0,0.0,22.12,62.4,98071.8,477.0,18,96, Sun, 00/01/01, 02:15:24 
97,946693003,0.0,0.0,0.0,22.27,62.48,98073.72,335.0,18,97, Sun, 00/01/01, 02:16:43 
98,946693082,0.0,0.0,0.0,22.39,63.05,98072.12,473.0,18,98, Sun, 00/01/01, 02:18:02 
99,946693161,0.0,0.0,0.0,22.54,63.0,98068.63,610.0,18,99, Sun, 00/01/01, 02:19:21 
100,946693240,0.0,0.0,0.0,22.65,63.24,98061.37,617.0,18,100, Sun, 00/01/01, 02:20:40 
101,946693339,0.0,0.0,0.0,22.75,63.17,98058.67,627.0,18,101, Sun, 00/01/01, 02:22:19 
102,946693418,0.0,0.0,0.0,22.81,63.11,98054.06,619.0,18,102, Sun, 00/01/01, 02:23:38 
103,946693497,0.0,0.0,0.0,22.88,63.3,98051.91,625.0,18,103, Sun, 00/01/01, 02:24:57 
104,946693577,0.0,0.0,0.0,22.94,63.37,98041.9,622.0,18,104, Sun, 00/01/01, 02:26:17 
105,946693657,0.0,0.0,0.0,22.97,63.51,98038.1,616.0,18,105, Sun, 00/01/01, 02:27:37 
106,946693737,0.0,0.0,0.0,23.04,63.87,98032.7,616.0,18,106, Sun, 00/01/01, 02:28:57 
107,946693817,0.0,0.0,0.0,23.1,63.93,98029.97,620.0,18,107, Sun, 00/01/01, 02:30:17 
108,946693897,0.0,0.0,0.0,23.13,63.98,98021.05,613.0,18,108, Sun, 00/01/01, 02:31:37 
109,946693977,0.0,0.0,0.0,23.2,64.28,98016.7,611.0,19,109, Sun, 00/01/01, 02:32:57 
110,946694057,0.0,0.0,0.0,23.23,64.53,98017.24,611.0,19,110, Sun, 00/01/01, 02:34:17 
111,946694137,0.0,0.0,0.0,23.28,64.68,98006.67,619.0,19,111, Sun, 00/01/01, 02:35:37 
112,946694217,0.0,0.0,0.0,23.32,64.76,98007.77,632.0,19,112, Sun, 00/01/01, 02:36:57 
113,946694297,0.0,0.0,0.0,23.37,64.9,98009.65,648.0,19,113, Sun, 00/01/01, 02:38:17 
114,946694377,0.0,0.0,0.0,23.4,64.79,98005.31,640.0,19,114, Sun, 00/01/01, 02:39:37 
115,946694457,0.0,0.0,0.0,23.45,64.98,98003.67,641.0,19,115, Sun, 00/01/01, 02:40:57 
116,946694537,0.0,0.0,0.0,23.5,65.15,97998.25,629.0,20,116, Sun, 00/01/01, 02:42:17 
117,946694617,0.0,0.0,0.0,23.54,65.27,97998.5,617.0,20,117, Sun, 00/01/01, 02:43:37 
118,946694697,0.0,0.0,0.0,23.56,65.24,97989.81,608.0,20,118, Sun, 00/01/01, 02:44:57 
119,946694777,0.0,0.0,0.0,23.62,65.36,97990.62,607.0,20,119, Sun, 00/01/01, 02:46:17 
120,946694857,0.0,0.0,0.0,23.64,65.2,97988.44,606.0,20,120, Sun, 00/01/01, 02:47:37 
121,946694937,0.0,0.0,0.0,23.68,65.68,97982.46,602.0,20,121, Sun, 00/01/01, 02:48:57 
122,946695017,0.0,0.0,0.0,23.7,65.74,97985.44,604.0,20,122, Sun, 00/01/01, 02:50:17 
123,946695097,0.0,0.0,0.0,23.76,65.78,97985.4,598.0,20,123, Sun, 00/01/01, 02:51:37 
124,946695177,0.0,0.0,0.0,23.79,65.7,97988.63,598.0,20,124, Sun, 00/01/01, 02:52:57 
125,946695257,0.0,0.0,0.0,23.81,65.92,97991.32,594.0,20,125, Sun, 00/01/01, 02:54:17 
126,946695337,0.0,0.0,0.0,23.85,65.96,97986.44,603.0,20,126, Sun, 00/01/01, 02:55:37 
127,946695417,0.0,0.0,0.0,23.87,65.86,97982.34,602.0,21,127, Sun, 00/01/01, 02:56:57 
128,946695497,0.0,0.0,0.0,23.9,65.89,97989.62,603.0,21,128, Sun, 00/01/01, 02:58:17 
129,946695577,0.0,0.0,0.0,23.95,65.96,97990.15,616.0,21,129, Sun, 00/01/01, 02:59:37 
130,946695657,0.0,0.0,0.0,23.97,65.93,97990.43,630.0,21,130, Sun, 00/01/01, 03:00:57 
131,946695737,0.0,0.0,0.0,24.01,65.92,97987.96,648.0,21,131, Sun, 00/01/01, 03:02:17 
132,946695817,0.0,0.0,0.0,24.04,65.95,97987.41,657.0,22,132, Sun, 00/01/01, 03:03:37 
133,946695897,0.0,0.0,0.0,24.06,66.08,97990.39,658.0,22,133, Sun, 00/01/01, 03:04:57 
134,946695977,0.0,0.0,0.0,24.1,65.97,97983.57,650.0,22,134, Sun, 00/01/01, 03:06:17 
135,946696057,0.0,0.0,0.0,24.12,66.01,97995.47,558.0,22,135, Sun, 00/01/01, 03:07:37 
136,946696137,0.0,0.0,0.0,24.17,66.22,97989.5,634.0,22,136, Sun, 00/01/01, 03:08:57 
137,946696217,0.0,0.0,0.0,24.2,66.24,97984.32,626.0,22,137, Sun, 00/01/01, 03:10:17 
138,946696297,0.0,0.0,0.0,24.23,66.29,97983.49,627.0,7,138, Sun, 00/01/01, 03:11:37 
139,946696377,0.0,0.0,0.0,24.29,66.39,97986.16,632.0,22,139, Sun, 00/01/01, 03:12:57 
140,946696457,0.0,0.0,0.0,24.34,66.31,97989.92,633.0,22,140, Sun, 00/01/01, 03:14:17 
141,946696537,0.0,0.0,0.0,24.37,66.23,97980.4,632.0,22,141, Sun, 00/01/01, 03:15:37 
142,946696617,0.0,0.0,0.0,24.37,66.04,97983.37,638.0,22,142, Sun, 00/01/01, 03:16:57 
143,946696697,0.0,0.0,0.0,24.42,66.11,97978.49,644.0,23,143, Sun, 00/01/01, 03:18:17 
144,946696777,0.0,0.0,0.0,24.44,65.95,97973.59,643.0,23,144, Sun, 00/01/01, 03:19:37 
145,946696857,0.0,0.0,0.0,24.47,66.03,97976.53,643.0,23,145, Sun, 00/01/01, 03:20:57 
146,946696937,0.0,0.0,0.0,24.5,65.91,97976.24,636.0,23,146, Sun, 00/01/01, 03:22:17 
147,946697017,0.0,0.0,0.0,24.52,65.93,97972.15,627.0,23,147, Sun, 00/01/01, 03:23:37 
148,946697097,0.0,0.0,0.0,24.54,65.82,97973.49,621.0,23,148, Sun, 00/01/01, 03:24:57 
149,946697177,0.0,0.0,0.0,24.56,65.89,97963.18,595.0,23,149, Sun, 00/01/01, 03:26:17 
150,946697257,0.0,0.0,0.0,24.6,65.78,97969.12,608.0,23,150, Sun, 00/01/01, 03:27:37 
151,946697337,0.0,0.0,0.0,24.61,65.81,97960.4,614.0,23,151, Sun, 00/01/01, 03:28:57 
152,946697417,0.0,0.0,0.0,24.62,65.73,97958.22,599.0,24,152, Sun, 00/01/01, 03:30:17 
153,946697497,0.0,0.0,0.0,24.65,65.84,97967.69,619.0,24,153, Sun, 00/01/01, 03:31:37 
154,946697577,0.0,0.0,0.0,24.69,65.88,97965.5,625.0,24,154, Sun, 00/01/01, 03:32:57 
155,946697657,0.0,0.0,0.0,24.7,65.64,97964.12,626.0,24,155, Sun, 00/01/01, 03:34:17 
156,946697737,0.0,0.0,0.0,24.72,65.63,97954.62,584.0,24,156, Sun, 00/01/01, 03:35:37 
157,946697817,0.0,0.0,0.0,24.75,65.76,97953.28,589.0,12,157, Sun, 00/01/01, 03:36:57 
158,946697897,0.0,0.0,0.0,24.78,65.85,97949.99,285.0,12,158, Sun, 00/01/01, 03:38:17 
159,946697977,0.0,0.0,0.0,24.79,65.47,97942.37,312.0,12,159, Sun, 00/01/01, 03:39:37 
160,946698057,0.0,0.0,0.0,24.81,65.32,97950.5,313.0,12,160, Sun, 00/01/01, 03:40:57 
161,946698137,0.0,0.0,0.0,24.81,65.12,97946.71,312.0,12,161, Sun, 00/01/01, 03:42:17 
162,946698217,0.0,0.0,0.0,24.81,65.09,97944.0,312.0,12,162, Sun, 00/01/01, 03:43:37 
163,946698297,0.0,0.0,0.0,24.81,65.08,97942.89,310.0,12,163, Sun, 00/01/01, 03:44:57 
164,946698377,0.0,0.0,0.0,24.82,65.06,97933.94,308.0,12,164, Sun, 00/01/01, 03:46:17 
165,946698457,0.0,0.0,0.0,24.81,64.91,97942.89,306.0,12,165, Sun, 00/01/01, 03:47:37 
166,946698537,0.0,0.0,0.0,24.8,65.06,97935.87,305.0,12,166, Sun, 00/01/01, 03:48:57 
167,946698617,0.0,0.0,0.0,24.8,65.01,97934.24,304.0,12,167, Sun, 00/01/01, 03:50:17 
168,946698697,0.0,0.0,0.0,24.8,64.96,97933.42,303.0,12,168, Sun, 00/01/01, 03:51:37 
169,946698777,0.0,0.0,0.0,24.81,64.97,97938.05,302.0,12,169, Sun, 00/01/01, 03:52:57 
170,946698857,0.0,0.0,0.0,24.81,64.97,97925.29,301.0,11,170, Sun, 00/01/01, 03:54:17 
171,946698938,0.0,0.0,0.0,24.8,65.04,97927.74,300.0,11,171, Sun, 00/01/01, 03:55:38 
172,946699018,0.0,0.0,0.0,24.8,64.89,97928.81,299.0,11,172, Sun, 00/01/01, 03:56:58 
173,946699098,0.0,0.0,0.0,24.8,64.91,97926.1,296.0,11,173, Sun, 00/01/01, 03:58:18 
174,946699178,0.0,0.0,0.0,24.8,64.88,97922.31,295.0,11,174, Sun, 00/01/01, 03:59:38 
175,946699259,0.0,0.0,0.0,24.8,64.83,97926.1,294.0,11,175, Sun, 00/01/01, 04:00:59 
176,946699340,0.0,0.0,0.0,24.79,64.85,97931.52,293.0,11,176, Sun, 00/01/01, 04:02:20 
177,946699421,0.0,0.0,0.0,24.81,64.84,97927.74,292.0,11,177, Sun, 00/01/01, 04:03:41 
178,946699502,0.0,0.0,0.0,24.81,64.79,97927.74,291.0,11,178, Sun, 00/01/01, 04:05:02 
179,946699583,0.0,0.0,0.0,24.81,64.76,97926.62,290.0,11,179, Sun, 00/01/01, 04:06:23 
180,946699664,0.0,0.0,0.0,24.82,64.82,97937.47,288.0,11,180, Sun, 00/01/01, 04:07:44 
181,946699745,0.0,0.0,0.0,24.81,64.7,97929.34,288.0,11,181, Sun, 00/01/01, 04:09:05 
182,946699826,0.0,0.0,0.0,24.84,64.69,97926.62,286.0,11,182, Sun, 00/01/01, 04:10:26 
183,946699907,0.0,0.0,0.0,24.82,64.68,97926.62,284.0,11,183, Sun, 00/01/01, 04:11:47 
184,946699988,0.0,0.0,0.0,24.82,64.83,97930.15,284.0,10,184, Sun, 00/01/01, 04:13:08 
185,946700069,0.0,0.0,0.0,24.82,64.65,97929.34,284.0,10,185, Sun, 00/01/01, 04:14:29 
186,946700150,0.0,0.0,0.0,24.82,64.61,97931.75,283.0,10,186, Sun, 00/01/01, 04:15:50 
187,946700231,0.0,0.0,0.0,24.84,64.68,97936.39,283.0,10,187, Sun, 00/01/01, 04:17:11 
188,946700312,0.0,0.0,0.0,24.84,64.59,97937.99,283.0,10,188, Sun, 00/01/01, 04:18:32 
189,946700393,0.0,0.0,0.0,24.84,64.61,97933.67,281.0,10,189, Sun, 00/01/01, 04:19:53 
190,946700474,0.0,0.0,0.0,24.85,64.7,97937.99,278.0,10,190, Sun, 00/01/01, 04:21:14 
191,946700555,0.0,0.0,0.0,24.84,64.6,97937.99,277.0,10,191, Sun, 00/01/01, 04:22:35 
192,946700636,0.0,0.0,0.0,24.85,64.53,97937.99,275.0,7,192, Sun, 00/01/01, 04:23:56 
193,946700717,0.0,0.0,0.0,24.84,64.64,97933.37,273.0,10,193, Sun, 00/01/01, 04:25:17 
194,946700798,0.0,0.0,0.0,24.85,64.58,97941.51,271.0,10,194, Sun, 00/01/01, 04:26:38 
195,946700879,0.0,0.0,0.0,24.85,64.49,97936.09,269.0,10,195, Sun, 00/01/01, 04:27:59 
196,946700960,0.0,0.0,0.0,24.86,64.49,97943.11,268.0,10,196, Sun, 00/01/01, 04:29:20 
197,946701041,0.0,0.0,0.0,24.86,64.42,97936.9,267.0,10,197, Sun, 00/01/01, 04:30:41 
198,946701122,0.0,0.0,0.0,24.86,64.31,97948.26,265.0,10,198, Sun, 00/01/01, 04:32:02 
199,946701203,0.0,0.0,0.0,24.87,64.62,97946.64,263.0,10,199, Sun, 00/01/01, 04:33:23 
200,946701284,0.0,0.0,0.0,24.88,64.41,97950.99,261.0,9,200, Sun, 00/01/01, 04:34:44 
201,946701365,0.0,0.0,0.0,24.87,64.35,97950.99,260.0,9,201, Sun, 00/01/01, 04:36:05 
202,946701453,0.0,0.0,0.0,24.87,64.35,97954.47,258.0,9,202, Sun, 00/01/01, 04:37:33 
203,946701543,0.0,0.0,0.0,24.87,64.33,97949.05,256.0,9,203, Sun, 00/01/01, 04:39:03 
204,946701653,0.0,0.0,0.0,24.87,64.31,97945.56,252.0,9,204, Sun, 00/01/01, 04:40:53 
205,946701742,0.0,0.0,0.0,24.87,64.26,97949.87,251.0,9,205, Sun, 00/01/01, 04:42:22 
206,946701830,0.0,0.0,0.0,24.87,64.23,97949.87,249.0,9,206, Sun, 00/01/01, 04:43:50 
207,946701918,0.0,0.0,0.0,24.87,64.24,97955.3,247.0,9,207, Sun, 00/01/01, 04:45:18 
208,946702006,0.0,0.0,0.0,24.88,64.24,97945.26,244.0,9,208, Sun, 00/01/01, 04:46:46 
209,946702095,0.0,0.0,0.0,24.87,64.19,97956.11,241.0,9,209, Sun, 00/01/01, 04:48:15 
210,946702183,0.0,0.0,0.0,24.88,64.21,97944.45,237.0,9,210, Sun, 00/01/01, 04:49:43 
211,946702272,0.0,0.0,0.0,24.87,64.16,97942.55,235.0,9,211, Sun, 00/01/01, 04:51:12 
212,946702361,0.0,0.0,0.0,24.88,64.17,97946.07,232.0,9,212, Sun, 00/01/01, 04:52:41 
213,946702449,0.0,0.0,0.0,24.88,64.12,97944.45,229.0,9,213, Sun, 00/01/01, 04:54:09 
214,946702558,0.0,0.0,0.0,24.88,64.12,97943.37,225.0,9,214, Sun, 00/01/01, 04:55:58 
215,946702647,0.0,0.0,0.0,24.88,64.06,97953.4,221.0,9,215, Sun, 00/01/01, 04:57:27 
216,946702746,0.0,0.0,0.0,24.88,64.06,97945.26,218.0,9,216, Sun, 00/01/01, 04:59:06 
217,946702827,0.0,0.0,0.0,24.88,64.04,97948.8,216.0,9,217, Sun, 00/01/01, 05:00:27 
218,946702908,0.0,0.0,0.0,24.89,63.95,97950.39,213.0,9,218, Sun, 00/01/01, 05:01:48 
219,946702989,0.0,0.0,0.0,24.89,64.02,97947.68,206.0,9,219, Sun, 00/01/01, 05:03:09 
220,946703070,0.0,0.0,0.0,24.89,63.98,97947.68,199.0,9,220, Sun, 00/01/01, 05:04:30 
221,946703151,0.0,0.0,0.0,24.88,64.18,97944.15,195.0,9,221, Sun, 00/01/01, 05:05:51 
222,946703232,0.0,0.0,0.0,24.89,64.02,97955.0,193.0,9,222, Sun, 00/01/01, 05:07:12 
223,946703313,0.0,0.0,0.0,24.88,63.97,97950.39,191.0,9,223, Sun, 00/01/01, 05:08:33 
224,946703394,0.0,0.0,0.0,24.89,63.91,97950.39,187.0,9,224, Sun, 00/01/01, 05:09:54 
225,946703475,0.0,0.0,0.0,24.88,63.93,97950.69,185.0,5,225, Sun, 00/01/01, 05:11:15 
226,946703556,0.0,0.0,0.0,24.89,63.92,97954.22,182.0,9,226, Sun, 00/01/01, 05:12:36 
227,946703637,0.0,0.0,0.0,24.88,63.89,97957.7,179.0,9,227, Sun, 00/01/01, 05:13:57 
228,946703718,0.0,0.0,0.0,24.88,63.89,97958.81,176.0,9,228, Sun, 00/01/01, 05:15:18 
229,946703799,0.0,0.0,0.0,24.88,63.89,97952.57,173.0,9,229, Sun, 00/01/01, 05:16:39 
230,946703880,0.0,0.0,0.0,24.89,63.85,97950.69,169.0,9,230, Sun, 00/01/01, 05:18:00 
231,946703961,0.0,0.0,0.0,24.88,63.86,97940.65,167.0,9,231, Sun, 00/01/01, 05:19:21 
232,946704042,0.0,0.0,0.0,24.89,63.85,97947.97,165.0,9,232, Sun, 00/01/01, 05:20:42 
233,946704123,0.0,0.0,0.0,24.88,63.67,97950.69,163.0,9,233, Sun, 00/01/01, 05:22:03 
234,946704204,0.0,0.0,0.0,24.89,63.79,97947.68,161.0,9,234, Sun, 00/01/01, 05:23:24 
235,946704285,0.0,0.0,0.0,24.9,63.79,97949.57,161.0,9,235, Sun, 00/01/01, 05:24:45 
236,946704366,0.0,0.0,0.0,24.89,63.8,97957.7,163.0,9,236, Sun, 00/01/01, 05:26:06 
237,946704447,0.0,0.0,0.0,24.89,63.75,97946.86,163.0,9,237, Sun, 00/01/01, 05:27:27 
238,946704528,0.0,0.0,0.0,24.89,63.78,97946.07,164.0,9,238, Sun, 00/01/01, 05:28:48 
239,946704609,0.0,0.0,0.0,24.89,63.77,97944.15,162.0,9,239, Sun, 00/01/01, 05:30:09 
